fake_iin_bin;appeal_id;reg_number;current_working_state;status_overdue;applicant_type;person_age;citizenship;gender;issue;appeal_type;region;start_dt;deadline;finish_dt;appeal_decision;month_name;mark
343312219737;94555330711484;ЖТ-0101-8554057;В работе;Отказано;Физическое лицо;30;РОССИЯ;Женский;Здравоохранение;Жалоба;Алматинская;2023-10-10 11:22:22;2023-10-19 11:22:22;2023-10-20 11:22:22;Предоставить ответ;Июль;Плохо
668166080098;22079832920544;ЖТ-7174-7490792;Завершено;Отказано;Юридическое лицо;77;КАЗАХСТАН;Женский;Земельные отношения;Запрос;Улытауская;2024-12-26 02:12:45;2025-01-12 02:12:45;2025-01-26 02:12:45;Отказ;Сентябрь;Удовлетворительно
505985691179;43029169849996;ЖТ-7362-3057620;Отказано;В работе;Физическое лицо;71;РОССИЯ;Мужской;Здравоохранение;Заявление;Астана;2023-12-19 14:46:45;2024-01-08 14:46:45;2023-12-24 14:46:45;Предоставить ответ;Февраль;
282373219590;94915412970570;ЖТ-3185-8521862;В работе;На рассмотрении;Юридическое лицо;50;УЗБЕКИСТАН;Женский;Земельные отношения;Предложение;Алматы;2024-11-19 02:39:25;2024-12-09 02:39:25;2024-12-20 02:39:25;Предоставить ответ;Февраль;
493425545756;64880783261244;ЖТ-3948-7422434;В работе;На рассмотрении;Физическое лицо;45;УЗБЕКИСТАН;Женский;Социальное обеспечение;Жалоба;Астана;2024-03-20 11:04:10;2024-04-10 11:04:10;2024-04-01 11:04:10;Предоставить ответ;Октябрь;Хорошо
977036216691;30062882993564;ЖТ-6926-3444830;Завершено;Завершено;Юридическое лицо;22;УЗБЕКИСТАН;Мужской;Земельные отношения;Жалоба;Атырауская;2024-08-25 06:51:37;2024-09-11 06:51:37;2024-10-02 06:51:37;Предоставить ответ;Март;Хорошо
121075461613;62153130557075;ЖТ-4589-6019377;Отказано;Завершено;Физическое лицо;58;УЗБЕКИСТАН;Мужской;Предпринимательство;Запрос;Улытауская;2023-12-25 00:59:34;2024-01-18 00:59:34;2024-01-30 00:59:34;Отказ;Ноябрь;Хорошо
706316573851;54609674563894;ЖТ-6680-7345710;Отказано;В работе;Юридическое лицо;19;УЗБЕКИСТАН;Женский;Предпринимательство;Заявление;Алматы;2025-01-17 19:44:54;2025-02-13 19:44:54;2025-02-08 19:44:54;Принять благоприятный акт;Июнь;Плохо
664607890982;67453872894681;ЖТ-5502-6472231;В работе;Завершено;Физическое лицо;79;РОССИЯ;Мужской;Социальное обеспечение;Предложение;СКО;2024-05-28 14:48:25;2024-06-22 14:48:25;2024-06-06 14:48:25;Отказ;Август;
849094392892;16490358108975;ЖТ-2076-5796675;Отказано;Завершено;Юридическое лицо;32;РОССИЯ;Мужской;Здравоохранение;Запрос;Астана;2024-01-01 13:23:02;2024-01-24 13:23:02;2024-02-10 13:23:02;Отказ;Апрель;Удовлетворительно
326305128277;42097576648495;ЖТ-4477-6236966;Отказано;В работе;Физическое лицо;83;КАЗАХСТАН;Мужской;Здравоохранение;Предложение;Жамбылская;2024-07-10 00:54:13;2024-07-19 00:54:13;2024-08-17 00:54:13;Принять благоприятный акт;Апрель;Удовлетворительно
703212943128;26846697787028;ЖТ-2045-9776740;Завершено;На рассмотрении;Физическое лицо;50;КАЗАХСТАН;Мужской;Жилищный вопрос;Запрос;Мангистауская;2024-10-28 07:34:44;2024-11-18 07:34:44;2024-11-08 07:34:44;Предоставить ответ;Декабрь;
133528774895;94201298823362;ЖТ-2519-1155652;В работе;Отказано;Физическое лицо;68;УЗБЕКИСТАН;Женский;Здравоохранение;Предложение;СКО;2023-12-26 01:48:43;2024-01-09 01:48:43;2024-01-05 01:48:43;Отказ;Октябрь;Хорошо
598820776293;88128326340757;ЖТ-1362-4804677;На рассмотрении;На рассмотрении;Юридическое лицо;71;УЗБЕКИСТАН;Мужской;Здравоохранение;Запрос;ВКО;2024-09-16 20:16:34;2024-10-05 20:16:34;2024-10-18 20:16:34;Принять благоприятный акт;Февраль;Удовлетворительно
710740285944;92060661800803;ЖТ-5027-8626314;В работе;Завершено;Юридическое лицо;77;КАЗАХСТАН;Мужской;Здравоохранение;Заявление;Жамбылская;2025-04-26 02:24:45;2025-05-03 02:24:45;2025-05-20 02:24:45;Отказ;Ноябрь;Плохо
448873802893;37157224441235;ЖТ-9785-1412011;Отказано;На рассмотрении;Физическое лицо;40;УЗБЕКИСТАН;Женский;Предпринимательство;Запрос;Туркестанская;2025-04-22 01:56:43;2025-04-30 01:56:43;2025-05-01 01:56:43;Предоставить ответ;Май;Плохо
521011629049;42386142715872;ЖТ-6852-3747611;На рассмотрении;Отказано;Юридическое лицо;62;РОССИЯ;Мужской;Жилищный вопрос;Запрос;Карагандинская;2025-01-03 22:14:55;2025-01-14 22:14:55;2025-01-26 22:14:55;Отказ;Январь;Плохо
905441430531;92206889626232;ЖТ-7384-0081105;В работе;На рассмотрении;Юридическое лицо;83;КАЗАХСТАН;Мужской;Земельные отношения;Предложение;Жетысуская;2024-02-23 17:38:06;2024-03-06 17:38:06;2024-03-12 17:38:06;Принять благоприятный акт;Март;
280779791791;12934598779411;ЖТ-7667-8619866;В работе;Отказано;Юридическое лицо;18;УЗБЕКИСТАН;Мужской;Земельные отношения;Заявление;Алматинская;2025-03-04 19:33:42;2025-03-15 19:33:42;2025-04-08 19:33:42;Рассмотрено;Апрель;
367153952777;38065536349232;ЖТ-7331-0747603;На рассмотрении;На рассмотрении;Физическое лицо;53;УЗБЕКИСТАН;Женский;Здравоохранение;Предложение;Карагандинская;2024-01-22 03:58:00;2024-02-19 03:58:00;2024-02-16 03:58:00;Предоставить ответ;Ноябрь;Плохо
587348446406;36828332102612;ЖТ-5339-6414412;На рассмотрении;Отказано;Юридическое лицо;65;КАЗАХСТАН;Мужской;Социальное обеспечение;Предложение;Атырауская;2023-08-26 13:47:49;2023-09-06 13:47:49;2023-09-07 13:47:49;Принять благоприятный акт;Январь;Хорошо
507000774331;90053175642975;ЖТ-8802-7209935;Отказано;Завершено;Физическое лицо;18;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Жалоба;Атырауская;2024-06-09 19:55:02;2024-06-22 19:55:02;2024-06-30 19:55:02;Отказ;Январь;Хорошо
178874043240;10129512514248;ЖТ-9875-5467004;Отказано;Завершено;Юридическое лицо;18;КАЗАХСТАН;Мужской;Жилищный вопрос;Предложение;Алматинская;2023-10-22 08:12:10;2023-11-01 08:12:10;2023-11-12 08:12:10;Рассмотрено;Март;Удовлетворительно
704231096676;16096532405291;ЖТ-1280-8703411;В работе;На рассмотрении;Юридическое лицо;71;УЗБЕКИСТАН;Женский;Здравоохранение;Жалоба;Алматы;2024-06-05 07:05:54;2024-07-02 07:05:54;2024-07-09 07:05:54;Отказ;Февраль;
561875711379;14952414701118;ЖТ-1083-0153527;В работе;В работе;Физическое лицо;65;КАЗАХСТАН;Мужской;Жилищный вопрос;Предложение;ЗКО;2024-04-05 20:24:09;2024-04-23 20:24:09;2024-04-08 20:24:09;Принять благоприятный акт;Июнь;
147338735891;67498130919789;ЖТ-0886-3841962;В работе;Отказано;Физическое лицо;63;РОССИЯ;Мужской;Социальное обеспечение;Жалоба;Алматинская;2025-06-05 13:48:26;2025-07-01 13:48:26;2025-06-29 13:48:26;Предоставить ответ;Июнь;Плохо
990397453708;46810441712437;ЖТ-4746-9057923;В работе;Завершено;Юридическое лицо;44;УЗБЕКИСТАН;Женский;Жилищный вопрос;Запрос;Алматинская;2025-03-20 08:11:21;2025-03-29 08:11:21;2025-04-06 08:11:21;Предоставить ответ;Февраль;Хорошо
171862546839;86329174093690;ЖТ-3957-6853893;В работе;В работе;Юридическое лицо;29;РОССИЯ;Женский;Земельные отношения;Жалоба;Алматы;2023-10-25 07:30:22;2023-11-07 07:30:22;2023-11-24 07:30:22;Предоставить ответ;Февраль;
239050285263;47626916877108;ЖТ-1951-7863189;Отказано;На рассмотрении;Физическое лицо;46;КАЗАХСТАН;Мужской;Здравоохранение;Жалоба;Астана;2023-11-10 02:32:45;2023-11-25 02:32:45;2023-12-14 02:32:45;Предоставить ответ;Октябрь;Удовлетворительно
668923800881;97082094071494;ЖТ-8568-7967379;В работе;На рассмотрении;Юридическое лицо;23;КАЗАХСТАН;Мужской;Социальное обеспечение;Жалоба;Карагандинская;2025-04-28 16:40:50;2025-05-13 16:40:50;2025-05-28 16:40:50;Отказ;Апрель;Плохо
497769900688;85215112336618;ЖТ-8085-9665216;В работе;Завершено;Физическое лицо;32;КАЗАХСТАН;Мужской;Жилищный вопрос;Предложение;ЗКО;2024-12-07 15:51:22;2025-01-04 15:51:22;2024-12-26 15:51:22;Отказ;Февраль;Удовлетворительно
803035248669;52802057698769;ЖТ-8786-4801051;Завершено;В работе;Юридическое лицо;84;РОССИЯ;Женский;Здравоохранение;Заявление;Жамбылская;2025-03-09 13:15:42;2025-03-24 13:15:42;2025-04-12 13:15:42;Отказ;Апрель;Плохо
411409451147;27404514922056;ЖТ-0220-5835957;На рассмотрении;Отказано;Физическое лицо;65;РОССИЯ;Мужской;Предпринимательство;Заявление;Костанайская;2024-10-11 06:27:11;2024-11-03 06:27:11;2024-11-20 06:27:11;Предоставить ответ;Декабрь;Хорошо
123722105631;85001706776270;ЖТ-3526-2738276;В работе;На рассмотрении;Физическое лицо;47;КАЗАХСТАН;Мужской;Земельные отношения;Заявление;Астана;2025-01-08 08:54:14;2025-01-25 08:54:14;2025-02-08 08:54:14;Рассмотрено;Октябрь;
576811083178;15070019367126;ЖТ-6250-9179261;На рассмотрении;В работе;Физическое лицо;39;УЗБЕКИСТАН;Мужской;Земельные отношения;Запрос;Жетысуская;2025-06-03 01:28:15;2025-06-19 01:28:15;2025-06-09 01:28:15;Предоставить ответ;Октябрь;
881479219102;18606880594939;ЖТ-9560-6993232;Завершено;В работе;Физическое лицо;25;УЗБЕКИСТАН;Женский;Жилищный вопрос;Запрос;ЗКО;2023-09-01 08:44:03;2023-09-09 08:44:03;2023-09-15 08:44:03;Предоставить ответ;Май;
638723113605;66260808299752;ЖТ-5401-9731112;Завершено;Отказано;Юридическое лицо;31;КАЗАХСТАН;Женский;Социальное обеспечение;Заявление;Костанайская;2024-12-12 17:53:24;2025-01-01 17:53:24;2024-12-30 17:53:24;Рассмотрено;Июнь;Удовлетворительно
257763214068;75330194714535;ЖТ-2216-3174199;Отказано;В работе;Юридическое лицо;26;КАЗАХСТАН;Женский;Предпринимательство;Жалоба;Улытауская;2023-07-11 01:57:27;2023-07-27 01:57:27;2023-07-26 01:57:27;Принять благоприятный акт;Август;Удовлетворительно
705582427668;28045600124207;ЖТ-7334-0958635;На рассмотрении;В работе;Физическое лицо;23;КАЗАХСТАН;Мужской;Предпринимательство;Жалоба;Астана;2025-03-07 13:28:42;2025-03-17 13:28:42;2025-04-13 13:28:42;Рассмотрено;Август;Хорошо
304377958021;63949682726354;ЖТ-6242-9966390;Завершено;В работе;Физическое лицо;35;РОССИЯ;Женский;Предпринимательство;Заявление;Алматы;2024-01-22 21:19:37;2024-02-07 21:19:37;2024-02-16 21:19:37;Принять благоприятный акт;Февраль;Плохо
402573687932;69551376010507;ЖТ-3389-1228002;На рассмотрении;В работе;Юридическое лицо;60;РОССИЯ;Мужской;Социальное обеспечение;Жалоба;Алматы;2025-03-19 23:44:42;2025-03-28 23:44:42;2025-03-29 23:44:42;Отказ;Июль;
618155471026;98991959145243;ЖТ-6093-1417336;На рассмотрении;Отказано;Физическое лицо;36;РОССИЯ;Женский;Жилищный вопрос;Запрос;Алматы;2025-02-15 14:44:59;2025-02-26 14:44:59;2025-03-11 14:44:59;Отказ;Февраль;Хорошо
745251096779;38403553146785;ЖТ-8189-4549751;В работе;Отказано;Физическое лицо;69;РОССИЯ;Женский;Жилищный вопрос;Жалоба;ВКО;2023-09-14 19:14:25;2023-10-01 19:14:25;2023-10-16 19:14:25;Предоставить ответ;Сентябрь;Удовлетворительно
273244352919;88930080003216;ЖТ-9725-0671322;Завершено;Завершено;Физическое лицо;57;КАЗАХСТАН;Мужской;Социальное обеспечение;Предложение;Мангистауская;2024-11-08 08:46:04;2024-12-08 08:46:04;2024-12-08 08:46:04;Предоставить ответ;Ноябрь;Удовлетворительно
343781256549;91535728311937;ЖТ-0313-4644390;На рассмотрении;Отказано;Юридическое лицо;40;РОССИЯ;Женский;Здравоохранение;Жалоба;Карагандинская;2025-03-18 22:42:38;2025-03-31 22:42:38;2025-04-03 22:42:38;Отказ;Май;Хорошо
844442514820;41928144246956;ЖТ-3958-3326509;Завершено;На рассмотрении;Юридическое лицо;78;КАЗАХСТАН;Женский;Социальное обеспечение;Жалоба;Карагандинская;2024-11-18 17:52:47;2024-12-18 17:52:47;2024-12-09 17:52:47;Отказ;Июль;
179576359157;53394224809410;ЖТ-8936-4590300;В работе;Отказано;Юридическое лицо;60;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Запрос;ЗКО;2023-07-04 02:52:30;2023-07-21 02:52:30;2023-07-09 02:52:30;Отказ;Май;Плохо
963031991067;93397851035968;ЖТ-1346-8060656;Завершено;В работе;Юридическое лицо;51;РОССИЯ;Женский;Жилищный вопрос;Жалоба;Жамбылская;2024-04-02 14:37:51;2024-04-23 14:37:51;2024-04-19 14:37:51;Рассмотрено;Май;Плохо
839216325053;79380517613967;ЖТ-4726-7234068;Завершено;Завершено;Юридическое лицо;33;РОССИЯ;Женский;Предпринимательство;Предложение;Мангистауская;2023-08-10 18:11:18;2023-08-23 18:11:18;2023-09-11 18:11:18;Рассмотрено;Сентябрь;Плохо
584115413405;30987341172750;ЖТ-7538-6689707;Отказано;В работе;Юридическое лицо;45;РОССИЯ;Мужской;Земельные отношения;Жалоба;Алматы;2024-07-27 18:27:54;2024-08-16 18:27:54;2024-08-19 18:27:54;Отказ;Август;Удовлетворительно
429547096786;24384382939092;ЖТ-8089-3169823;Отказано;На рассмотрении;Физическое лицо;77;КАЗАХСТАН;Мужской;Здравоохранение;Жалоба;Мангистауская;2023-11-23 15:12:50;2023-12-22 15:12:50;2023-11-27 15:12:50;Принять благоприятный акт;Сентябрь;Хорошо
751857475631;62315891601249;ЖТ-3420-5668073;Завершено;Завершено;Физическое лицо;25;УЗБЕКИСТАН;Мужской;Здравоохранение;Предложение;СКО;2024-12-01 23:52:50;2024-12-09 23:52:50;2024-12-23 23:52:50;Предоставить ответ;Февраль;
534529806828;54639529798210;ЖТ-6529-8053036;В работе;Отказано;Физическое лицо;33;УЗБЕКИСТАН;Женский;Здравоохранение;Предложение;Жетысуская;2025-04-21 06:16:23;2025-04-30 06:16:23;2025-05-25 06:16:23;Принять благоприятный акт;Декабрь;Плохо
120672822693;47825314195888;ЖТ-6051-0019950;Завершено;На рассмотрении;Физическое лицо;49;КАЗАХСТАН;Мужской;Социальное обеспечение;Жалоба;Туркестанская;2023-09-19 02:49:41;2023-10-02 02:49:41;2023-10-21 02:49:41;Принять благоприятный акт;Май;Удовлетворительно
975331207512;33869149081447;ЖТ-6462-7167520;Завершено;Отказано;Физическое лицо;21;КАЗАХСТАН;Женский;Земельные отношения;Запрос;Костанайская;2023-07-28 12:52:04;2023-08-12 12:52:04;2023-09-04 12:52:04;Рассмотрено;Июль;Плохо
468826264936;46987555204535;ЖТ-1572-3974247;Завершено;В работе;Физическое лицо;20;РОССИЯ;Мужской;Предпринимательство;Заявление;Туркестанская;2024-03-14 11:42:26;2024-03-27 11:42:26;2024-04-10 11:42:26;Отказ;Август;Плохо
813605250406;86112512791939;ЖТ-9199-5974651;В работе;Завершено;Физическое лицо;77;КАЗАХСТАН;Женский;Жилищный вопрос;Предложение;Туркестанская;2025-06-18 22:09:19;2025-07-11 22:09:19;2025-07-14 22:09:19;Предоставить ответ;Декабрь;Хорошо
565129675569;63293561948837;ЖТ-3160-3288894;Завершено;В работе;Физическое лицо;19;КАЗАХСТАН;Женский;Земельные отношения;Предложение;Жетысуская;2024-08-17 03:00:49;2024-08-27 03:00:49;2024-08-21 03:00:49;Предоставить ответ;Октябрь;Удовлетворительно
731184520025;88539848558555;ЖТ-9417-2635288;На рассмотрении;На рассмотрении;Юридическое лицо;70;УЗБЕКИСТАН;Мужской;Земельные отношения;Запрос;ВКО;2024-10-26 18:02:56;2024-11-13 18:02:56;2024-11-17 18:02:56;Отказ;Апрель;Плохо
653661497726;84494857146084;ЖТ-2314-3025200;Отказано;Завершено;Физическое лицо;60;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Запрос;ВКО;2023-10-03 01:09:39;2023-10-28 01:09:39;2023-10-27 01:09:39;Отказ;Апрель;Хорошо
931398799871;97791350602105;ЖТ-0426-9808782;В работе;Отказано;Юридическое лицо;64;УЗБЕКИСТАН;Женский;Земельные отношения;Запрос;Туркестанская;2024-10-13 17:35:17;2024-11-04 17:35:17;2024-11-02 17:35:17;Предоставить ответ;Ноябрь;Плохо
384483572426;79683169245090;ЖТ-0997-8506161;Завершено;На рассмотрении;Юридическое лицо;63;УЗБЕКИСТАН;Мужской;Предпринимательство;Жалоба;СКО;2025-04-01 04:33:32;2025-04-17 04:33:32;2025-04-11 04:33:32;Отказ;Август;Удовлетворительно
266002771977;27046465337317;ЖТ-7888-8162666;Отказано;На рассмотрении;Физическое лицо;39;УЗБЕКИСТАН;Женский;Здравоохранение;Предложение;Абайская;2023-12-23 15:04:37;2024-01-17 15:04:37;2024-01-24 15:04:37;Предоставить ответ;Декабрь;Удовлетворительно
394104096767;32544884450123;ЖТ-3384-4461179;На рассмотрении;Завершено;Физическое лицо;81;КАЗАХСТАН;Женский;Земельные отношения;Предложение;Астана;2024-09-13 04:40:20;2024-09-22 04:40:20;2024-10-04 04:40:20;Принять благоприятный акт;Сентябрь;Хорошо
452007753076;93581360191345;ЖТ-5711-7049441;Завершено;Отказано;Физическое лицо;21;КАЗАХСТАН;Женский;Земельные отношения;Запрос;СКО;2024-12-08 16:00:33;2024-12-31 16:00:33;2025-01-11 16:00:33;Рассмотрено;Февраль;
521733155715;27119730600376;ЖТ-4518-3132181;На рассмотрении;Отказано;Юридическое лицо;83;УЗБЕКИСТАН;Мужской;Предпринимательство;Запрос;Атырауская;2024-03-16 01:02:16;2024-03-24 01:02:16;2024-04-16 01:02:16;Принять благоприятный акт;Май;Плохо
623139175785;15591222680739;ЖТ-4915-6100726;Отказано;В работе;Юридическое лицо;39;УЗБЕКИСТАН;Мужской;Предпринимательство;Заявление;Шымкент;2024-11-16 16:40:28;2024-12-13 16:40:28;2024-11-25 16:40:28;Рассмотрено;Май;Плохо
520648823467;59494673553180;ЖТ-1640-6400584;Отказано;На рассмотрении;Физическое лицо;34;РОССИЯ;Женский;Здравоохранение;Заявление;СКО;2023-08-08 19:17:26;2023-09-06 19:17:26;2023-08-11 19:17:26;Предоставить ответ;Ноябрь;
213159744655;80734393258566;ЖТ-2729-4289811;На рассмотрении;Завершено;Юридическое лицо;51;КАЗАХСТАН;Женский;Предпринимательство;Предложение;Жамбылская;2025-05-23 01:58:41;2025-06-16 01:58:41;2025-05-26 01:58:41;Предоставить ответ;Октябрь;Хорошо
986620931873;49929291592927;ЖТ-9724-8325957;Отказано;Отказано;Физическое лицо;73;КАЗАХСТАН;Женский;Предпринимательство;Заявление;Мангистауская;2025-03-02 14:19:19;2025-03-28 14:19:19;2025-03-19 14:19:19;Рассмотрено;Август;Хорошо
501800409973;25275574498312;ЖТ-3375-9933458;Завершено;На рассмотрении;Физическое лицо;45;УЗБЕКИСТАН;Мужской;Здравоохранение;Жалоба;Туркестанская;2024-01-29 18:25:42;2024-02-16 18:25:42;2024-03-09 18:25:42;Рассмотрено;Декабрь;Удовлетворительно
331812992409;85031138651877;ЖТ-1871-6946756;На рассмотрении;Отказано;Юридическое лицо;29;РОССИЯ;Мужской;Жилищный вопрос;Запрос;Астана;2023-11-08 04:56:07;2023-12-04 04:56:07;2023-11-24 04:56:07;Рассмотрено;Август;Плохо
773366066906;98423085216781;ЖТ-2476-8072579;Завершено;Завершено;Физическое лицо;41;КАЗАХСТАН;Мужской;Земельные отношения;Запрос;ЗКО;2024-08-08 00:56:03;2024-08-16 00:56:03;2024-09-13 00:56:03;Предоставить ответ;Август;
795106325560;36702124308855;ЖТ-1546-3676213;Отказано;Завершено;Юридическое лицо;23;РОССИЯ;Мужской;Здравоохранение;Жалоба;Атырауская;2024-05-12 19:53:49;2024-06-03 19:53:49;2024-05-27 19:53:49;Принять благоприятный акт;Апрель;
116392037678;30763732989000;ЖТ-9494-4727245;Отказано;Отказано;Физическое лицо;81;УЗБЕКИСТАН;Мужской;Земельные отношения;Заявление;Актюбинская;2024-11-06 11:19:02;2024-12-01 11:19:02;2024-12-15 11:19:02;Рассмотрено;Июнь;Удовлетворительно
527290839421;92654925501145;ЖТ-9875-1194893;Завершено;В работе;Физическое лицо;76;КАЗАХСТАН;Мужской;Земельные отношения;Заявление;СКО;2024-02-15 03:33:43;2024-03-12 03:33:43;2024-03-17 03:33:43;Предоставить ответ;Февраль;Удовлетворительно
343600122457;96832253704449;ЖТ-9601-4471599;Завершено;На рассмотрении;Физическое лицо;51;УЗБЕКИСТАН;Женский;Социальное обеспечение;Жалоба;Астана;2024-10-29 06:44:31;2024-11-28 06:44:31;2024-11-28 06:44:31;Рассмотрено;Март;Хорошо
823683574569;20586351278025;ЖТ-9445-9596140;Завершено;В работе;Физическое лицо;53;КАЗАХСТАН;Женский;Жилищный вопрос;Запрос;Актюбинская;2024-11-07 04:15:20;2024-12-06 04:15:20;2024-12-09 04:15:20;Отказ;Январь;Хорошо
600167500789;53481466561773;ЖТ-1841-2640535;Завершено;Отказано;Физическое лицо;32;РОССИЯ;Женский;Социальное обеспечение;Запрос;Улытауская;2025-03-26 01:03:30;2025-04-10 01:03:30;2025-05-05 01:03:30;Отказ;Март;Плохо
343086296721;34532177478500;ЖТ-2769-7305721;На рассмотрении;На рассмотрении;Физическое лицо;25;УЗБЕКИСТАН;Мужской;Земельные отношения;Заявление;Костанайская;2023-10-01 08:36:56;2023-10-24 08:36:56;2023-10-25 08:36:56;Принять благоприятный акт;Июнь;Хорошо
470565567598;28211611347629;ЖТ-6169-1749939;Отказано;В работе;Физическое лицо;49;УЗБЕКИСТАН;Женский;Жилищный вопрос;Предложение;Костанайская;2024-07-01 04:41:43;2024-07-08 04:41:43;2024-07-04 04:41:43;Принять благоприятный акт;Сентябрь;Плохо
278853717388;72909099409458;ЖТ-9180-5547006;Завершено;Отказано;Юридическое лицо;43;КАЗАХСТАН;Мужской;Жилищный вопрос;Жалоба;Астана;2024-01-13 14:49:24;2024-01-28 14:49:24;2024-01-16 14:49:24;Отказ;Ноябрь;
932545542663;84477132683877;ЖТ-7302-9620563;Отказано;Отказано;Физическое лицо;54;КАЗАХСТАН;Женский;Земельные отношения;Жалоба;Жамбылская;2025-05-01 06:41:05;2025-05-18 06:41:05;2025-05-10 06:41:05;Отказ;Июль;
152652062606;91440188716626;ЖТ-7628-2712882;Отказано;На рассмотрении;Юридическое лицо;50;УЗБЕКИСТАН;Мужской;Здравоохранение;Заявление;ВКО;2023-12-11 11:07:19;2023-12-18 11:07:19;2023-12-25 11:07:19;Отказ;Январь;
958253293668;44438809418876;ЖТ-1096-8725407;В работе;В работе;Физическое лицо;36;КАЗАХСТАН;Мужской;Жилищный вопрос;Жалоба;ВКО;2025-04-30 16:58:39;2025-05-25 16:58:39;2025-06-04 16:58:39;Рассмотрено;Февраль;Плохо
378032748053;68471189027044;ЖТ-8204-3281277;Завершено;Отказано;Юридическое лицо;81;РОССИЯ;Женский;Земельные отношения;Предложение;Алматинская;2024-06-18 14:55:14;2024-07-04 14:55:14;2024-07-01 14:55:14;Рассмотрено;Сентябрь;Удовлетворительно
601464413040;75278158993635;ЖТ-4278-9437887;Отказано;На рассмотрении;Физическое лицо;72;УЗБЕКИСТАН;Женский;Земельные отношения;Предложение;ЗКО;2023-11-30 18:36:33;2023-12-16 18:36:33;2023-12-20 18:36:33;Рассмотрено;Сентябрь;
607401282615;80524863384160;ЖТ-1406-5058095;Завершено;Отказано;Юридическое лицо;42;УЗБЕКИСТАН;Женский;Социальное обеспечение;Запрос;Туркестанская;2023-10-19 11:49:33;2023-11-15 11:49:33;2023-11-11 11:49:33;Отказ;Июнь;Удовлетворительно
582315235561;62604963276111;ЖТ-9488-7534073;В работе;Завершено;Юридическое лицо;33;КАЗАХСТАН;Мужской;Земельные отношения;Жалоба;Карагандинская;2023-11-28 04:25:04;2023-12-12 04:25:04;2023-12-28 04:25:04;Рассмотрено;Май;Удовлетворительно
424852807157;62928363312760;ЖТ-8893-2281710;Отказано;Завершено;Физическое лицо;59;УЗБЕКИСТАН;Мужской;Предпринимательство;Заявление;Жамбылская;2023-11-03 02:35:50;2023-11-11 02:35:50;2023-11-21 02:35:50;Предоставить ответ;Декабрь;Плохо
231191682937;47707946425142;ЖТ-0334-9775933;На рассмотрении;В работе;Физическое лицо;39;КАЗАХСТАН;Женский;Социальное обеспечение;Заявление;Жамбылская;2024-07-29 08:23:11;2024-08-25 08:23:11;2024-09-04 08:23:11;Предоставить ответ;Май;Хорошо
696049980404;60260701674337;ЖТ-8845-4908678;На рассмотрении;В работе;Физическое лицо;63;РОССИЯ;Мужской;Жилищный вопрос;Жалоба;Жетысуская;2024-03-31 02:02:11;2024-04-11 02:02:11;2024-04-26 02:02:11;Предоставить ответ;Октябрь;Хорошо
840896820983;24721817138528;ЖТ-1967-6475833;На рассмотрении;Отказано;Юридическое лицо;34;КАЗАХСТАН;Мужской;Жилищный вопрос;Запрос;СКО;2023-09-01 12:07:50;2023-09-25 12:07:50;2023-10-07 12:07:50;Принять благоприятный акт;Апрель;Удовлетворительно
372211983626;82574289179053;ЖТ-2822-7069777;Отказано;В работе;Физическое лицо;65;КАЗАХСТАН;Мужской;Предпринимательство;Жалоба;Шымкент;2024-03-10 17:07:23;2024-04-04 17:07:23;2024-04-15 17:07:23;Рассмотрено;Декабрь;Хорошо
684258046305;53949601297572;ЖТ-2985-0770236;Отказано;Завершено;Физическое лицо;78;РОССИЯ;Женский;Здравоохранение;Предложение;Туркестанская;2024-06-13 09:28:03;2024-07-11 09:28:03;2024-07-19 09:28:03;Предоставить ответ;Март;
158721369656;64491244040463;ЖТ-3201-5461214;Завершено;Отказано;Юридическое лицо;43;УЗБЕКИСТАН;Женский;Жилищный вопрос;Жалоба;Абайская;2024-07-22 10:22:11;2024-08-10 10:22:11;2024-07-25 10:22:11;Принять благоприятный акт;Февраль;
202484437434;34733573592679;ЖТ-2867-3194194;На рассмотрении;Завершено;Физическое лицо;42;РОССИЯ;Женский;Земельные отношения;Запрос;СКО;2024-12-09 19:15:02;2025-01-04 19:15:02;2024-12-21 19:15:02;Предоставить ответ;Июль;Удовлетворительно
267323839239;68448683362844;ЖТ-5118-5802023;На рассмотрении;Отказано;Юридическое лицо;64;РОССИЯ;Женский;Предпринимательство;Предложение;СКО;2025-02-08 14:47:30;2025-02-16 14:47:30;2025-02-15 14:47:30;Рассмотрено;Ноябрь;Хорошо
957408037833;33418936780954;ЖТ-1809-6124920;В работе;Отказано;Физическое лицо;59;КАЗАХСТАН;Мужской;Предпринимательство;Предложение;Абайская;2023-08-30 21:32:17;2023-09-23 21:32:17;2023-09-29 21:32:17;Рассмотрено;Июнь;Хорошо
892633455413;55673676123135;ЖТ-9730-9806572;В работе;Отказано;Физическое лицо;51;КАЗАХСТАН;Женский;Земельные отношения;Запрос;Карагандинская;2025-05-20 13:54:22;2025-06-06 13:54:22;2025-06-01 13:54:22;Предоставить ответ;Февраль;Хорошо
672040380322;24551554274752;ЖТ-6584-5632454;На рассмотрении;В работе;Физическое лицо;48;КАЗАХСТАН;Женский;Предпринимательство;Запрос;Костанайская;2024-06-11 04:30:29;2024-06-25 04:30:29;2024-07-13 04:30:29;Рассмотрено;Март;
